RT(milliseconds),RT(minutes) - NOT USED BY IMPORT,RI,TIC
7099,0.11831666666666667,0.0,0.0
7149,0.11915,0.0,0.0
7199,0.11998333333333333,0.0,0.0
7249,0.12081666666666667,0.0,0.0
7299,0.12165,0.0,0.0
7349,0.12248333333333333,0.0,0.0
7399,0.12331666666666667,0.0,0.0
7449,0.12415,0.0,0.0
7499,0.12498333333333334,0.0,0.0
7549,0.12581666666666666,0.0,0.0
7599,0.12665,0.0,0.0
7649,0.12748333333333334,0.0,29.330091
7699,0.12831666666666666,0.0,72.07347
7749,0.12915,0.0,76.50483
7799,0.12998333333333334,0.0,59.09103
7849,0.13081666666666666,0.0,58.967125
7899,0.13165,0.0,29.674667
7949,0.13248333333333334,0.0,40.93551
7999,0.13331666666666667,0.0,51.131138
8049,0.13415,0.0,54.263126
8099,0.13498333333333334,0.0,31.175594
8149,0.13581666666666667,0.0,0.0
8199,0.13665,0.0,0.0
8249,0.13748333333333335,0.0,0.0
8299,0.13831666666666667,0.0,0.0
8349,0.13915,0.0,0.0
8399,0.13998333333333332,0.0,33.747284
8449,0.14081666666666667,0.0,63.027798
8499,0.14165,0.0,101.86052
8549,0.14248333333333332,0.0,84.24636
8599,0.14331666666666668,0.0,44.49408
8649,0.14415,0.0,0.0
8699,0.14498333333333333,0.0,0.0
8749,0.14581666666666668,0.0,0.0
8799,0.14665,0.0,0.0
8849,0.14748333333333333,0.0,0.0
8899,0.14831666666666668,0.0,0.0
8949,0.14915,0.0,0.0
8999,0.14998333333333333,0.0,31.62752
9049,0.15081666666666665,0.0,57.38112
9099,0.15165,0.0,24.507307
9149,0.15248333333333333,0.0,0.0
9199,0.15331666666666666,0.0,0.0
9249,0.15415,0.0,18.754305
9299,0.15498333333333333,0.0,92.57481
9349,0.15581666666666666,0.0,121.35083
9399,0.15665,0.0,94.02172
9449,0.15748333333333334,0.0,9.10831
9499,0.15831666666666666,0.0,0.0
9549,0.15915,0.0,0.0
9599,0.15998333333333334,0.0,21.119232
9649,0.16081666666666666,0.0,51.99616
9699,0.16165,0.0,43.900417
9749,0.16248333333333334,0.0,20.40866
9799,0.16331666666666667,0.0,18.033237
9849,0.16415,0.0,24.967169
9899,0.16498333333333334,0.0,72.05871
9949,0.16581666666666667,0.0,77.18895
9999,0.16665,0.0,97.55452
10049,0.16748333333333335,0.0,97.71375
10099,0.16831666666666667,0.0,86.2691
10149,0.16915,0.0,66.549416
10199,0.16998333333333332,0.0,45.159084
10249,0.17081666666666667,0.0,40.752983
10299,0.17165,0.0,35.999744
10349,0.17248333333333332,0.0,41.420715
10399,0.17331666666666667,0.0,65.21976
10449,0.17415,0.0,92.418045
10499,0.17498333333333332,0.0,114.09562
10549,0.17581666666666668,0.0,113.88544
10599,0.17665,0.0,75.663704
10649,0.17748333333333333,0.0,23.220991
10699,0.17831666666666668,0.0,11.022762
10749,0.17915,0.0,39.41717
10799,0.17998333333333333,0.0,69.30628
10849,0.18081666666666665,0.0,58.407337
10899,0.18165,0.0,17.83552
10949,0.18248333333333333,0.0,0.0
10999,0.18331666666666666,0.0,8.508842
11049,0.18415,0.0,59.589375
11099,0.18498333333333333,0.0,87.58665
11149,0.18581666666666666,0.0,48.64845
11199,0.18665,0.0,0.0
11249,0.18748333333333334,0.0,0.0
11299,0.18831666666666666,0.0,39.197186
11349,0.18915,0.0,118.34615
11399,0.18998333333333334,0.0,127.05997
11449,0.19081666666666666,0.0,95.407104
11499,0.19165,0.0,56.236546
11549,0.19248333333333334,0.0,35.83232
11599,0.19331666666666666,0.0,34.130516
11649,0.19415,0.0,29.900032
11699,0.19498333333333334,0.0,36.09651
11749,0.19581666666666667,0.0,49.149525
11799,0.19665,0.0,31.903744
11849,0.19748333333333334,0.0,53.15584
11899,0.19831666666666667,0.0,34.13538
11949,0.19915,0.0,24.570454
11999,0.19998333333333335,0.0,0.0
12049,0.20081666666666667,0.0,0.0
12099,0.20165,0.0,0.0
12149,0.20248333333333332,0.0,25.014784
12199,0.20331666666666667,0.0,81.8851
12249,0.20415,0.0,154.02342
12299,0.20498333333333332,0.0,125.60538
12349,0.20581666666666668,0.0,72.51149
12399,0.20665,0.0,22.838783
12449,0.20748333333333333,0.0,56.069378
12499,0.20831666666666668,0.0,92.412674
12549,0.20915,0.0,100.51413
12599,0.20998333333333333,0.0,90.188286
12649,0.21081666666666668,0.0,92.64819
12699,0.21165,0.0,82.2493
12749,0.21248333333333333,0.0,120.45099
12799,0.21331666666666665,0.0,136.67738
12849,0.21415,0.0,124.248405
12899,0.21498333333333333,0.0,87.1104
12949,0.21581666666666666,0.0,60.246613
12999,0.21665,0.0,97.25133
13049,0.21748333333333333,0.0,70.59772
13099,0.21831666666666666,0.0,30.95313
13149,0.21915,0.0,16.888577
13199,0.21998333333333334,0.0,41.630207
13249,0.22081666666666666,0.0,76.97015
13299,0.22165,0.0,72.103935
13349,0.22248333333333334,0.0,51.432873
13399,0.22331666666666666,0.0,43.02882
13449,0.22415,0.0,70.213036
13499,0.22498333333333334,0.0,86.26679
13549,0.22581666666666667,0.0,105.422935
13599,0.22665,0.0,90.55795
13649,0.22748333333333334,0.0,112.20113
13699,0.22831666666666667,0.0,130.72665
13749,0.22915,0.0,122.95424
13799,0.22998333333333335,0.0,102.28907
13849,0.23081666666666667,0.0,80.07347
13899,0.23165,0.0,107.860565
13949,0.23248333333333332,0.0,149.67305
13999,0.23331666666666667,0.0,185.86427
14049,0.23415,0.0,169.22923
14099,0.23498333333333332,0.0,138.5617
14149,0.23581666666666667,0.0,82.711975
14199,0.23665,0.0,59.972523
14249,0.23748333333333332,0.0,38.19614
14299,0.23831666666666668,0.0,61.484375
14349,0.23915,0.0,53.903873
14399,0.23998333333333333,0.0,93.685165
14449,0.24081666666666668,0.0,114.69952
14499,0.24165,0.0,133.38019
14549,0.24248333333333333,0.0,101.09474
14599,0.24331666666666665,0.0,115.76934
14649,0.24415,0.0,128.00589
14699,0.24498333333333333,0.0,155.0807
14749,0.24581666666666666,0.0,107.49056
14799,0.24665,0.0,90.74056
14849,0.24748333333333333,0.0,85.80898
14899,0.24831666666666666,0.0,124.4282
14949,0.24915,0.0,94.36655
14999,0.24998333333333334,0.0,39.42827
15049,0.2508166666666667,0.0,0.0
15099,0.25165,0.0,58.241623
15149,0.25248333333333334,0.0,119.03454
15199,0.2533166666666667,0.0,126.436775
15249,0.25415,0.0,83.73376
15299,0.25498333333333334,0.0,19.912788
15349,0.2558166666666667,0.0,0.0
15399,0.25665,0.0,14.367232
15449,0.25748333333333334,0.0,29.516886
15499,0.2583166666666667,0.0,54.611797
15549,0.25915,0.0,85.496574
15599,0.25998333333333334,0.0,138.0934
15649,0.26081666666666664,0.0,156.04045
15699,0.26165,0.0,117.52755
15749,0.26248333333333335,0.0,106.52143
15799,0.26331666666666664,0.0,119.45847
15849,0.26415,0.0,145.46048
15899,0.26498333333333335,0.0,172.98116
15949,0.26581666666666665,0.0,165.6879
15999,0.26665,0.0,172.11469
16049,0.26748333333333335,0.0,167.51036
16099,0.26831666666666665,0.0,173.02502
16149,0.26915,0.0,171.44875
16199,0.26998333333333335,0.0,135.52989
16249,0.27081666666666665,0.0,124.49971
16299,0.27165,0.0,108.84395
16349,0.27248333333333336,0.0,112.63957
16399,0.27331666666666665,0.0,112.35797
16449,0.27415,0.0,147.81073
16499,0.27498333333333336,0.0,142.14143
16549,0.27581666666666665,0.0,160.32153
16599,0.27665,0.0,115.73726
16649,0.27748333333333336,0.0,94.428246
16699,0.27831666666666666,0.0,40.144215
16749,0.27915,0.0,13.581226
16799,0.2799833333333333,0.0,36.098133
16849,0.28081666666666666,0.0,66.7107
16899,0.28165,0.0,56.83456
16949,0.2824833333333333,0.0,70.59149
16999,0.28331666666666666,0.0,97.29502
17049,0.28415,0.0,152.66936
17099,0.2849833333333333,0.0,161.09483
17149,0.28581666666666666,0.0,136.89583
17199,0.28665,0.0,104.72721
17249,0.2874833333333333,0.0,106.10432
17299,0.28831666666666667,0.0,131.67497
17349,0.28915,0.0,187.5177
17399,0.2899833333333333,0.0,171.17517
17449,0.29081666666666667,0.0,106.45675
17499,0.29165,0.0,47.036503
17549,0.2924833333333333,0.0,70.570755
17599,0.29331666666666667,0.0,135.47691
17649,0.29415,0.0,209.72697
17699,0.2949833333333333,0.0,261.58267
17749,0.29581666666666667,0.0,247.74008
17799,0.29665,0.0,207.50371
17849,0.2974833333333333,0.0,165.5825
17899,0.2983166666666667,0.0,153.11932
17949,0.29915,0.0,108.16213
17999,0.2999833333333333,0.0,79.13148
18049,0.3008166666666667,0.0,73.74506
18099,0.30165,0.0,110.61546
18149,0.3024833333333333,0.0,96.72789
18199,0.3033166666666667,0.0,66.57425
18249,0.30415,0.0,72.30071
18299,0.30498333333333333,0.0,117.03953
18349,0.3058166666666667,0.0,134.80865
18399,0.30665,0.0,152.5574
18449,0.30748333333333333,0.0,132.6929
18499,0.3083166666666667,0.0,174.98564
18549,0.30915,0.0,190.16158
18599,0.30998333333333333,0.0,214.93094
18649,0.3108166666666667,0.0,185.45238
18699,0.31165,0.0,154.45358
18749,0.31248333333333334,0.0,150.47885
18799,0.3133166666666667,0.0,125.19927
18849,0.31415,0.0,82.329
18899,0.31498333333333334,0.0,84.52548
18949,0.3158166666666667,0.0,155.04205
18999,0.31665,0.0,215.54279
19049,0.31748333333333334,0.0,221.82886
19099,0.3183166666666667,0.0,212.90787
19149,0.31915,0.0,240.24277
19199,0.31998333333333334,0.0,228.3811
19249,0.3208166666666667,0.0,224.87637
19299,0.32165,0.0,226.0096
19349,0.32248333333333334,0.0,254.62358
19399,0.32331666666666664,0.0,238.23607
19449,0.32415,0.0,219.21246
19499,0.32498333333333335,0.0,193.98067
19549,0.32581666666666664,0.0,191.23157
19599,0.32665,0.0,215.63017
19649,0.32748333333333335,0.0,247.23805
19699,0.32831666666666665,0.0,287.70593
19749,0.32915,0.0,281.20978
19799,0.32998333333333335,0.0,261.19315
19849,0.33081666666666665,0.0,231.00023
19899,0.33165,0.0,197.3702
19949,0.33248333333333335,0.0,179.51813
19999,0.33331666666666665,0.0,167.42494
20049,0.33415,0.0,184.33904
20099,0.33498333333333336,0.0,176.60954
20149,0.33581666666666665,0.0,227.05296
20199,0.33665,0.0,216.99405
20249,0.33748333333333336,0.0,221.22905
20299,0.33831666666666665,0.0,164.36873
20349,0.33915,0.0,146.13948
20399,0.33998333333333336,0.0,180.57634
20449,0.34081666666666666,0.0,219.69101
20499,0.34165,0.0,216.56943
20549,0.3424833333333333,0.0,164.94873
20599,0.34331666666666666,0.0,146.49258
20649,0.34415,0.0,174.64525
20699,0.3449833333333333,0.0,180.95522
20749,0.34581666666666666,0.0,161.3923
20799,0.34665,0.0,126.06865
20849,0.3474833333333333,0.0,153.7985
20899,0.34831666666666666,0.0,182.03401
20949,0.34915,0.0,186.3482
20999,0.3499833333333333,0.0,157.63013
21049,0.35081666666666667,0.0,162.30785
21099,0.35165,0.0,248.12886
21149,0.3524833333333333,0.0,287.2326
21199,0.35331666666666667,0.0,259.87762
21249,0.35415,0.0,173.5954
21299,0.3549833333333333,0.0,134.79884
21349,0.35581666666666667,0.0,131.783
21399,0.35665,0.0,130.65831
21449,0.3574833333333333,0.0,104.88414
21499,0.35831666666666667,0.0,108.984146
21549,0.35915,0.0,140.85735
21599,0.3599833333333333,0.0,200.01459
21649,0.3608166666666667,0.0,176.02884
21699,0.36165,0.0,109.902336
21749,0.3624833333333333,0.0,66.52117
21799,0.3633166666666667,0.0,67.008
21849,0.36415,0.0,122.536705
21899,0.3649833333333333,0.0,105.40646
21949,0.3658166666666667,0.0,105.848236
21999,0.36665,0.0,88.317955
22049,0.36748333333333333,0.0,113.08254
22099,0.3683166666666667,0.0,160.96564
22149,0.36915,0.0,194.60924
22199,0.36998333333333333,0.0,180.5161
22249,0.3708166666666667,0.0,143.44772
22299,0.37165,0.0,110.770515
22349,0.37248333333333333,0.0,141.8147
22399,0.3733166666666667,0.0,174.12872
22449,0.37415,0.0,200.98013
22499,0.37498333333333334,0.0,206.9806
22549,0.3758166666666667,0.0,237.55145
22599,0.37665,0.0,295.35846
22649,0.37748333333333334,0.0,314.42807
22699,0.3783166666666667,0.0,307.59604
22749,0.37915,0.0,245.89961
22799,0.37998333333333334,0.0,196.04036
22849,0.3808166666666667,0.0,142.51836
22899,0.38165,0.0,143.37178
22949,0.38248333333333334,0.0,156.92117
22999,0.3833166666666667,0.0,195.21544
23049,0.38415,0.0,213.22078
23099,0.38498333333333334,0.0,259.96722
23149,0.38581666666666664,0.0,275.77985
23199,0.38665,0.0,265.6297
23249,0.38748333333333335,0.0,255.4106
23299,0.38831666666666664,0.0,232.46234
23349,0.38915,0.0,198.37799
23399,0.38998333333333335,0.0,141.59856
23449,0.39081666666666665,0.0,133.21147
23499,0.39165,0.0,149.85838
23549,0.39248333333333335,0.0,144.97015
23599,0.39331666666666665,0.0,133.18
23649,0.39415,0.0,148.20882
23699,0.39498333333333335,0.0,149.76239
23749,0.39581666666666665,0.0,166.37013
23799,0.39665,0.0,174.66846
23849,0.39748333333333336,0.0,230.66104
23899,0.39831666666666665,0.0,238.65822
23949,0.39915,0.0,246.58551
23999,0.39998333333333336,0.0,246.87846
24049,0.40081666666666665,0.0,219.17004
24099,0.40165,0.0,206.77393
24149,0.40248333333333336,0.0,195.91885
24199,0.40331666666666666,0.0,196.11162
24249,0.40415,0.0,189.60716
24299,0.4049833333333333,0.0,167.58937
24349,0.40581666666666666,0.0,149.29135
24399,0.40665,0.0,125.02639
24449,0.4074833333333333,0.0,151.62453
24499,0.40831666666666666,0.0,202.68561
24549,0.40915,0.0,247.8865
24599,0.4099833333333333,0.0,267.10153
24649,0.41081666666666666,0.0,258.47986
24699,0.41165,0.0,248.9687
24749,0.4124833333333333,0.0,211.43884
24799,0.41331666666666667,0.0,193.68098
24849,0.41415,0.0,154.90799
24899,0.4149833333333333,0.0,146.40417
24949,0.41581666666666667,0.0,159.96843
24999,0.41665,0.0,160.24286
25049,0.4174833333333333,0.0,161.58797
25099,0.41831666666666667,0.0,184.4864
25149,0.41915,0.0,265.09177
25199,0.4199833333333333,0.0,314.92157
25249,0.42081666666666667,0.0,322.8772
25299,0.42165,0.0,289.26233
25349,0.4224833333333333,0.0,260.95224
25399,0.4233166666666667,0.0,245.55606
25449,0.42415,0.0,257.16293
25499,0.4249833333333333,0.0,267.1453
25549,0.4258166666666667,0.0,313.10788
25599,0.42665,0.0,314.75772
25649,0.4274833333333333,0.0,323.13806
25699,0.4283166666666667,0.0,280.5155
25749,0.42915,0.0,282.92575
25799,0.42998333333333333,0.0,285.30243
25849,0.4308166666666667,0.0,271.57367
25899,0.43165,0.0,268.5014
25949,0.43248333333333333,0.0,277.5051
25999,0.4333166666666667,0.0,281.66263
26049,0.43415,0.0,272.5678
26099,0.43498333333333333,0.0,289.4384
26149,0.4358166666666667,0.0,314.3896
26199,0.43665,0.0,318.64175
26249,0.43748333333333334,0.0,289.41592
26299,0.4383166666666667,0.0,263.83957
26349,0.43915,0.0,266.26184
26399,0.43998333333333334,0.0,298.98444
26449,0.4408166666666667,0.0,280.32605
26499,0.44165,0.0,245.71844
26549,0.44248333333333334,0.0,240.92416
26599,0.4433166666666667,0.0,274.09988
26649,0.44415,0.0,304.9456
26699,0.44498333333333334,0.0,302.87344
26749,0.4458166666666667,0.0,285.5344
26799,0.44665,0.0,264.54596
26849,0.44748333333333334,0.0,252.31702
26899,0.44831666666666664,0.0,246.80823
26949,0.44915,0.0,248.61415
26999,0.44998333333333335,0.0,265.6592
27049,0.45081666666666664,0.0,350.73245
27099,0.45165,0.0,397.66196
27149,0.45248333333333335,0.0,344.8512
27199,0.45331666666666665,0.0,296.0819
27249,0.45415,0.0,263.98813
27299,0.45498333333333335,0.0,268.10153
27349,0.45581666666666665,0.0,233.0013
27399,0.45665,0.0,227.4811
27449,0.45748333333333335,0.0,247.56711
27499,0.45831666666666665,0.0,287.9412
27549,0.45915,0.0,300.4335
27599,0.45998333333333336,0.0,307.72806
27649,0.46081666666666665,0.0,280.66516
27699,0.46165,0.0,272.8139
27749,0.46248333333333336,0.0,251.08206
27799,0.46331666666666665,0.0,227.13686
27849,0.46415,0.0,227.12329
27899,0.46498333333333336,0.0,240.81639
27949,0.46581666666666666,0.0,272.6586
27999,0.46665,0.0,299.36478
28049,0.4674833333333333,0.0,295.14563
28099,0.46831666666666666,0.0,284.51013
28149,0.46915,0.0,240.90402
28199,0.4699833333333333,0.0,190.7653
28249,0.47081666666666666,0.0,159.85168
28299,0.47165,0.0,173.32242
28349,0.4724833333333333,0.0,200.29568
28399,0.47331666666666666,0.0,238.92096
28449,0.47415,0.0,293.40442
28499,0.4749833333333333,0.0,331.57675
28549,0.47581666666666667,0.0,332.3933
28599,0.47665,0.0,275.61002
28649,0.4774833333333333,0.0,256.83865
28699,0.47831666666666667,0.0,244.21179
28749,0.47915,0.0,214.56665
28799,0.4799833333333333,0.0,216.40388
28849,0.48081666666666667,0.0,217.61621
28899,0.48165,0.0,226.86217
28949,0.4824833333333333,0.0,228.07748
28999,0.48331666666666667,0.0,238.17284
29049,0.48415,0.0,270.93027
29099,0.4849833333333333,0.0,271.40317
29149,0.4858166666666667,0.0,252.82791
29199,0.48665,0.0,217.13664
29249,0.4874833333333333,0.0,220.03311
29299,0.4883166666666667,0.0,236.80768
29349,0.48915,0.0,257.60495
29399,0.4899833333333333,0.0,265.28104
29449,0.4908166666666667,0.0,242.60266
29499,0.49165,0.0,231.90375
29549,0.49248333333333333,0.0,219.48254
29599,0.4933166666666667,0.0,263.28525
29649,0.49415,0.0,301.9206
29699,0.49498333333333333,0.0,332.7692
29749,0.4958166666666667,0.0,333.09073
29799,0.49665,0.0,340.84473
29849,0.49748333333333333,0.0,342.27448
29899,0.4983166666666667,0.0,326.59592
29949,0.49915,0.0,282.16968
29999,0.49998333333333334,0.0,251.98694
30049,0.5008166666666667,0.0,283.17926
30099,0.50165,0.0,291.40387
30149,0.5024833333333333,0.0,282.76566
30199,0.5033166666666666,0.0,254.97958
30249,0.50415,0.0,243.51146
30299,0.5049833333333333,0.0,233.77127
30349,0.5058166666666667,0.0,191.01688
30399,0.50665,0.0,172.8925
30449,0.5074833333333333,0.0,181.5878
30499,0.5083166666666666,0.0,196.51054
30549,0.50915,0.0,226.0468
30599,0.5099833333333333,0.0,217.78662
30649,0.5108166666666667,0.0,268.71646
30699,0.51165,0.0,291.39575
30749,0.5124833333333333,0.0,287.99777
30799,0.5133166666666666,0.0,234.88751
30849,0.51415,0.0,243.13258
30899,0.5149833333333333,0.0,318.19067
30949,0.5158166666666667,0.0,393.0874
30999,0.51665,0.0,407.46274
31049,0.5174833333333333,0.0,340.58316
31099,0.5183166666666666,0.0,288.23013
31149,0.51915,0.0,277.70438
31199,0.5199833333333334,0.0,281.24374
31249,0.5208166666666667,0.0,289.26004
31299,0.52165,0.0,311.46973
31349,0.5224833333333333,0.0,370.70685
31399,0.5233166666666667,0.0,398.9509
31449,0.52415,0.0,402.8316
31499,0.5249833333333334,0.0,356.89505
31549,0.5258166666666667,0.0,341.65744
31599,0.52665,0.0,293.5947
31649,0.5274833333333333,0.0,316.2088
31699,0.5283166666666667,0.0,366.69653
31749,0.52915,0.0,382.16635
31799,0.5299833333333334,0.0,372.80554
31849,0.5308166666666667,0.0,318.9545
31899,0.53165,0.0,297.8279
31949,0.5324833333333333,0.0,296.79105
31999,0.5333166666666667,0.0,302.48987
32049,0.53415,0.0,326.51434
32099,0.5349833333333334,0.0,338.3662
32149,0.5358166666666667,0.0,315.527
32199,0.53665,0.0,292.6319
32249,0.5374833333333333,0.0,286.10098
32299,0.5383166666666667,0.0,336.21582
32349,0.53915,0.0,398.04483
32399,0.5399833333333334,0.0,408.7249
32449,0.5408166666666666,0.0,371.94974
32499,0.54165,0.0,324.4468
32549,0.5424833333333333,0.0,332.7995
32599,0.5433166666666667,0.0,383.31393
32649,0.54415,0.0,414.38318
32699,0.5449833333333334,0.0,405.94287
32749,0.5458166666666666,0.0,352.13235
32799,0.54665,0.0,353.94687
32849,0.5474833333333333,0.0,342.57074
32899,0.5483166666666667,0.0,344.07227
32949,0.54915,0.0,315.1737
32999,0.5499833333333334,0.0,289.66452
33049,0.5508166666666666,0.0,318.45325
33099,0.55165,0.0,321.0131
33149,0.5524833333333333,0.0,300.22998
33199,0.5533166666666667,0.0,247.14342
33249,0.55415,0.0,244.07663
33299,0.5549833333333334,0.0,288.90582
33349,0.5558166666666666,0.0,353.8781
33399,0.55665,0.0,361.6447
33449,0.5574833333333333,0.0,328.82635
33499,0.5583166666666667,0.0,299.62906
33549,0.55915,0.0,288.27777
33599,0.5599833333333334,0.0,328.41388
33649,0.5608166666666666,0.0,272.75058
33699,0.56165,0.0,241.26805
33749,0.5624833333333333,0.0,250.73451
33799,0.5633166666666667,0.0,308.0746
33849,0.56415,0.0,350.04468
33899,0.5649833333333333,0.0,315.14838
33949,0.5658166666666666,0.0,331.7864
33999,0.56665,0.0,348.21564
34049,0.5674833333333333,0.0,392.70486
34099,0.5683166666666667,0.0,385.13126
34149,0.56915,0.0,393.45065
34199,0.5699833333333333,0.0,390.3123
34249,0.5708166666666666,0.0,388.6417
34299,0.57165,0.0,346.24503
34349,0.5724833333333333,0.0,321.1265
34399,0.5733166666666667,0.0,349.22855
34449,0.57415,0.0,450.28387
34499,0.5749833333333333,0.0,493.95645
34549,0.5758166666666666,0.0,459.49347
34599,0.57665,0.0,356.65808
34649,0.5774833333333333,0.0,294.24094
34699,0.5783166666666667,0.0,256.71347
34749,0.57915,0.0,273.22308
34799,0.5799833333333333,0.0,311.13763
34849,0.5808166666666666,0.0,337.65298
34899,0.58165,0.0,341.3422
34949,0.5824833333333334,0.0,332.28937
34999,0.5833166666666667,0.0,340.69965
35049,0.58415,0.0,357.7518
35099,0.5849833333333333,0.0,347.3665
35149,0.5858166666666667,0.0,320.2791
35199,0.58665,0.0,301.12085
35249,0.5874833333333334,0.0,340.72583
35299,0.5883166666666667,0.0,358.6508
35349,0.58915,0.0,332.3642
35399,0.5899833333333333,0.0,284.19617
35449,0.5908166666666667,0.0,278.91064
35499,0.59165,0.0,296.3042
35549,0.5924833333333334,0.0,272.2125
35599,0.5933166666666667,0.0,242.2621
35649,0.59415,0.0,273.39197
35699,0.5949833333333333,0.0,325.42447
35749,0.5958166666666667,0.0,365.70667
